timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,kinematicsX,kinematicsY,kinematicsZ
1402239032478,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1,0,0,0,-5.5,4.1,7
1402239032489,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09765625,1.00390625,0,0,0,-5.5,4.1,7
1402239032500,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032511,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032522,0,0,-0.24390243902439027,-0.07421875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239032533,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032544,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032555,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032566,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032577,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032588,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032598,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032609,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032620,0,0,-0.24390243902439027,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239032632,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032643,0,0,-0.24390243902439027,-0.07421875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239032654,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032665,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032675,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032686,0,0,-0.24390243902439027,-0.078125,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032698,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032709,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032720,0,0,-0.24390243902439027,-0.07421875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239032731,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032742,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239032752,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032763,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032774,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09765625,1.001953125,0,0,0,-5.5,4.1,7
1402239032785,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032796,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032807,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239032818,0,0,-0.24390243902439027,-0.076171875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239032829,0,0,-0.24390243902439027,-0.076171875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239032840,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032851,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032863,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239032874,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239032884,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.005859375,0,0,0,-5.5,4.1,7
1402239032896,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032907,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032918,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032929,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239032940,0,0,-0.24390243902439027,-0.07421875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239032951,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032962,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032973,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1,0,0,0,-5.5,4.1,7
1402239032984,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239032995,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033006,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033017,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1,0,0,0,-5.5,4.1,7
1402239033028,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1,0,0,0,-5.5,4.1,7
1402239033039,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033051,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033062,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033072,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033083,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033094,0,0,-0.24390243902439027,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033105,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033116,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.09765625,1.00390625,0,0,0,-5.5,4.1,7
1402239033127,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.005859375,0,0,0,-5.5,4.1,7
1402239033138,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033150,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033160,0,0,-0.24390243902439027,-0.078125,-0.09765625,1.001953125,0,0,0,-5.5,4.1,7
1402239033172,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033183,0,0,-0.24390243902439027,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033194,0,0,-0.24390243902439027,-0.076171875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239033204,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239033215,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033226,0,0,-0.24390243902439027,-0.076171875,-0.09765625,1.001953125,0,0,0,-5.5,4.1,7
1402239033237,0,0,-0.24390243902439027,-0.076171875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033248,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033259,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09375,1.005859375,0,0,0,-5.5,4.1,7
1402239033270,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033281,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033292,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1,0,0,0,-5.5,4.1,7
1402239033303,0,0,-0.24390243902439027,-0.076171875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239033314,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.005859375,0,0,0,-5.5,4.1,7
1402239033327,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239033338,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033349,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033359,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033370,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033381,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033392,0,0,-0.24390243902439027,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033403,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033413,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.09765625,1.001953125,0,0,0,-5.5,4.1,7
1402239033424,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033435,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033446,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033456,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033467,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033478,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033489,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033499,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09765625,1.00390625,0,0,0,-5.5,4.1,7
1402239033510,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033521,0,0,-0.24390243902439027,-0.076171875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239033532,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033543,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033554,0,0,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033565,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09375,1,0,0,0,-5.5,4.1,7
1402239033576,0,0,-0.24390243902439027,-0.07421875,-0.09375,1,0,0,0,-5.5,4.1,7
1402239033587,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033598,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033609,0,0,-0.24390243902439027,-0.076171875,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239033620,0,0,-0.24390243902439027,-0.076171875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033631,0,0,-0.24390243902439027,-0.072265625,-0.09375,1.00390625,0,0,0,-5.5,4.1,7
1402239033642,0,0,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033653,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033664,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033675,0,-0.24390243902439027,-0.24390243902439027,-0.078125,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033686,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.095703125,1.00390625,0,0,0,-5.5,4.1,7
1402239033697,0,-0.24390243902439027,-0.24390243902439027,-0.07421875,-0.095703125,1.001953125,0,0,0,-5.5,4.1,7
1402239033707,-0.24390243902439027,-0.48780487804878053,-0.24390243902439027,-0.076171875,-0.09375,1,0,0,0,-5.5,4.1,7
1402239033718,-0.48780487804878053,-0.48780487804878053,-0.24390243902439027,-0.078125,-0.091796875,0.998046875,0,0,0,-5.5,4.1,7
1402239033729,-0.48780487804878053,-0.7317073170731708,-0.48780487804878053,-0.078125,-0.09375,1,0,0,0,-5.5,4.1,7
1402239033740,-0.7317073170731708,-0.48780487804878053,-0.24390243902439027,-0.076171875,-0.09765625,1.005859375,0,0,0,-5.5,4.1,7
1402239033751,-0.48780487804878053,-0.48780487804878053,-0.24390243902439027,-0.068359375,-0.09765625,1.005859375,0,0,0,-5.5,4.1,7
1402239033762,-0.24390243902439027,-0.24390243902439027,-0.24390243902439027,-0.0703125,-0.095703125,1,0,0,0,-5.5,4.1,7
1402239033773,0,0,-0.24390243902439027,-0.076171875,-0.095703125,0.998046875,0,0,0,-5.5,4.1,7
1402239033784,0.24390243902439027,0.24390243902439027,-0.24390243902439027,-0.072265625,-0.09765625,1,0,0,0,-5.5,4.1,7
1402239033795,0.7317073170731708,0.24390243902439027,-0.24390243902439027,-0.072265625,-0.1015625,1.001953125,0,0,0,-5.5,4.1,7
1402239033806,0.7317073170731708,0.24390243902439027,0,-0.07421875,-0.1015625,1.00390625,0,0,0,-5.5,4.1,7
1402239033817,0.7317073170731708,0.48780487804878053,0,-0.07421875,-0.09765625,1.001953125,0,0,0,-5.5,4.1,7
1402239033828,0.7317073170731708,0.24390243902439027,0,-0.07421875,-0.095703125,1,0,0,0,-5.5,4.1,7
1402239033839,0.9756097560975611,0.24390243902439027,-0.24390243902439027,-0.078125,-0.095703125,1,0,0,0,-5.5,4.1,7
1402239033850,0.7317073170731708,0.24390243902439027,-0.24390243902439027,-0.078125,-0.091796875,1.00390625,0,0,0,-5.5,4.1,7
1402239033861,0.24390243902439027,0.24390243902439027,-0.24390243902439027,-0.07421875,-0.091796875,1.0078125,0,0,0,-5.5,4.1,7
1402239033872,0,0.24390243902439027,-0.24390243902439027,-0.072265625,-0.095703125,1.0078125,0,0,0,-5.5,4.1,7
1402239033883,0,0.24390243902439027,0,-0.07421875,-0.09375,1.0078125,0,0,0,-5.5,4.1,7
1402239033894,0.48780487804878053,0.7317073170731708,0,-0.07421875,-0.09375,1.001953125,0,0,0,-5.5,4.1,7
1402239033905,0.7317073170731708,0.9756097560975611,-0.24390243902439027,-0.07421875,-0.09765625,0.99609375,0,0,0,-5.5,4.1,7
1402239033915,1.2195121951219514,1.2195121951219514,-0.24390243902439027,-0.07421875,-0.099609375,0.994140625,0,0,0,-5.5,4.2,7
1402239033926,1.707317073170732,0.9756097560975611,0,-0.07421875,-0.099609375,0.99609375,0,0,0,-5.4,4.2,7
1402239033937,1.9512195121951221,1.2195121951219514,0,-0.07421875,-0.09765625,1,0,0,0,-5.4,4.2,7
1402239033948,2.1951219512195124,0.9756097560975611,0.24390243902439027,-0.080078125,-0.09375,1.005859375,0,0,0,-5.4,4.2,7
1402239033958,2.1951219512195124,0.9756097560975611,0,-0.080078125,-0.091796875,1.005859375,0,0,0,-5.4,4.2,7
1402239033969,1.707317073170732,0.9756097560975611,0,-0.080078125,-0.08984375,1.005859375,0,0,0,-5.4,4.2,7
1402239033980,1.2195121951219514,0.7317073170731708,-0.24390243902439027,-0.078125,-0.0859375,1.00390625,0,0,0,-5.3,4.2,7
1402239033992,0.7317073170731708,0.48780487804878053,-0.24390243902439027,-0.08203125,-0.083984375,1.001953125,0,0,0,-5.3,4.2,7
1402239034003,0,0,0,-0.083984375,-0.0859375,1.005859375,0,0,0,-5.3,4.2,7
1402239034014,-0.24390243902439027,-0.48780487804878053,-0.24390243902439027,-0.083984375,-0.0859375,1.009765625,0,0,0,-5.3,4.2,7
1402239034025,-0.7317073170731708,-0.9756097560975611,-0.24390243902439027,-0.0859375,-0.087890625,1.005859375,0,0,0,-5.3,4.2,7
1402239034036,-1.2195121951219514,-1.4634146341463417,-0.24390243902439027,-0.0859375,-0.0859375,1.005859375,0,0,0,-5.3,4.2,7
1402239034047,-1.707317073170732,-1.9512195121951221,0,-0.0859375,-0.0859375,1.00390625,0,0,0,-5.3,4.2,7
1402239034058,-2.1951219512195124,-2.1951219512195124,0,-0.080078125,-0.087890625,1.001953125,0,0,0,-5.4,4.2,7
1402239034069,-2.439024390243903,-2.439024390243903,0,-0.078125,-0.08984375,1.001953125,0,0,0,-5.4,4.2,7
1402239034080,-2.439024390243903,-2.1951219512195124,0,-0.076171875,-0.091796875,1.00390625,0,0,0,-5.4,4.1,7
1402239034091,-2.439024390243903,-2.1951219512195124,0.24390243902439027,-0.07421875,-0.095703125,1.005859375,0,0,0,-5.4,4.1,7
1402239034101,-1.9512195121951221,-1.9512195121951221,0.24390243902439027,-0.0703125,-0.099609375,1.00390625,0,0,0,-5.5,4.1,7
1402239034113,-1.4634146341463417,-1.4634146341463417,0.48780487804878053,-0.06640625,-0.1015625,1.001953125,0,0,0,-5.5,4.1,7
1402239034124,-0.48780487804878053,-0.7317073170731708,0.48780487804878053,-0.068359375,-0.1015625,1,0,0,0,-5.5,4.1,7
1402239034135,0,-0.24390243902439027,0.48780487804878053,-0.0703125,-0.103515625,1,0,0,0,-5.5,4.1,7
1402239034146,0.9756097560975611,0.48780487804878053,0.48780487804878053,-0.068359375,-0.1015625,1,0,0,0,-5.5,4.1,7
1402239034157,1.707317073170732,0.9756097560975611,0.48780487804878053,-0.06640625,-0.1015625,1.005859375,0,0,0,-5.5,4.1,7
1402239034168,2.1951219512195124,1.4634146341463417,0.24390243902439027,-0.068359375,-0.1015625,1.00390625,0,0,0,-5.5,4.1,7
1402239034179,2.439024390243903,1.707317073170732,0.24390243902439027,-0.072265625,-0.099609375,1.001953125,0,0,0,-5.4,4.1,7
1402239034191,2.682926829268293,1.9512195121951221,0.24390243902439027,-0.07421875,-0.099609375,1.00390625,0,0,0,-5.4,4.1,7
1402239034202,2.9268292682926833,1.9512195121951221,0.24390243902439027,-0.07421875,-0.095703125,1,0,0,0,-5.4,4.2,7
1402239034213,2.682926829268293,1.707317073170732,0.24390243902439027,-0.078125,-0.08984375,1,0,0,0,-5.3,4.2,7
1402239034224,2.439024390243903,1.2195121951219514,0.48780487804878053,-0.08203125,-0.087890625,1.001953125,0,0,0,-5.3,4.2,7
1402239034235,1.9512195121951221,0.7317073170731708,0.48780487804878053,-0.083984375,-0.087890625,1.00390625,0,0,0,-5.3,4.2,7
1402239034246,1.2195121951219514,0.24390243902439027,0.7317073170731708,-0.080078125,-0.0859375,1.005859375,0,0,0,-5.3,4.2,7
1402239034257,1.9512195121951221,-0.24390243902439027,0.9756097560975611,-0.068359375,-0.08203125,0.9921875,0,0,0,-5.2,4.2,7
1402239034268,0,-0.24390243902439027,0.7317073170731708,-0.076171875,-0.083984375,0.998046875,0,0,0,-5.2,4.2,7
1402239034279,-0.9756097560975611,0,0.48780487804878053,-0.095703125,-0.080078125,1.0078125,0,0,0,-5.2,4.2,7
1402239034290,-0.9756097560975611,-0.9756097560975611,0.24390243902439027,-0.0859375,-0.08203125,1.009765625,0,0,0,-5.2,4.2,7
