timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,kinematicsX,kinematicsY,kinematicsZ,RC0,RC1,RC2,RC3,RC4,RC5,RC6,RC7,Motor0,Motor1,Motor2,Motor3,Motor4,Motor5,Motor6,Motor7
1402231264636,-0.7317073170731708,0.24390243902439027,0,-0.072265625,-0.087890625,0.998046875,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264648,-0.24390243902439027,0.24390243902439027,0,-0.080078125,-0.087890625,0.9921875,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264659,0,0,-0.24390243902439027,-0.08203125,-0.095703125,0.990234375,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264671,0,0,-0.24390243902439027,-0.08203125,-0.095703125,0.990234375,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264682,0.48780487804878053,-0.24390243902439027,-0.48780487804878053,-0.08203125,-0.09765625,0.994140625,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264693,0.48780487804878053,-0.24390243902439027,-0.48780487804878053,-0.08203125,-0.09765625,0.994140625,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264704,0.24390243902439027,-0.7317073170731708,-0.48780487804878053,-0.07421875,-0.0859375,1,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264716,0.24390243902439027,-0.7317073170731708,-0.48780487804878053,-0.07421875,-0.0859375,1,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264728,-0.48780487804878053,-0.24390243902439027,0,-0.072265625,-0.0859375,0.998046875,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264738,-0.48780487804878053,-0.24390243902439027,0,-0.072265625,-0.0859375,0.998046875,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264749,-0.9756097560975611,0.24390243902439027,0.24390243902439027,-0.072265625,-0.08984375,0.998046875,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264760,-0.48780487804878053,0.24390243902439027,0.48780487804878053,-0.07421875,-0.09375,0.99609375,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264771,-0.48780487804878053,0.24390243902439027,0.48780487804878053,-0.07421875,-0.09375,0.99609375,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264782,0,0.24390243902439027,0.7317073170731708,-0.078125,-0.09765625,0.994140625,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264793,0,0.24390243902439027,0.7317073170731708,-0.078125,-0.09765625,0.994140625,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264804,1.2195121951219514,0.48780487804878053,0.7317073170731708,-0.076171875,-0.095703125,0.990234375,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264815,1.2195121951219514,0.48780487804878053,0.7317073170731708,-0.076171875,-0.095703125,0.990234375,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264826,1.707317073170732,0.7317073170731708,0,-0.076171875,-0.091796875,0.99609375,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264836,1.4634146341463417,0.48780487804878053,-0.7317073170731708,-0.080078125,-0.087890625,0.998046875,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264847,0.9756097560975611,0.24390243902439027,-0.7317073170731708,-0.08203125,-0.083984375,1,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264857,0.7317073170731708,0,-0.48780487804878053,-0.08203125,-0.08203125,0.998046875,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264868,0.7317073170731708,0,-0.48780487804878053,-0.08203125,-0.08203125,0.998046875,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264879,-0.24390243902439027,-0.24390243902439027,-0.9756097560975611,-0.083984375,-0.078125,1,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264890,-0.7317073170731708,-2.1951219512195124,-0.48780487804878053,-0.08203125,-0.09375,0.98828125,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264901,-0.24390243902439027,-2.9268292682926833,0.24390243902439027,-0.087890625,-0.09375,0.98828125,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264912,0.7317073170731708,-3.658536585365854,0.9756097560975611,-0.087890625,-0.09765625,0.9921875,0,0,0,-5.5,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264922,1.9512195121951221,-3.9024390243902443,1.707317073170732,-0.0859375,-0.1015625,0.99609375,0,0,0,-5.5,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264933,1.9512195121951221,-3.9024390243902443,1.707317073170732,-0.0859375,-0.1015625,0.99609375,0,0,0,-5.5,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264944,3.1707317073170733,-3.9024390243902443,2.1951219512195124,-0.07421875,-0.1015625,1.001953125,0,0,0,-5.4,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264956,3.1707317073170733,-3.9024390243902443,2.1951219512195124,-0.07421875,-0.1015625,1.001953125,0,0,0,-5.4,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264968,4.634146341463415,-2.439024390243903,1.4634146341463417,-0.064453125,-0.091796875,1.001953125,0,0,0,-5.3,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264981,4.878048780487806,0,-0.48780487804878053,-0.05859375,-0.083984375,0.994140625,0,0,0,-5.2,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231264992,4.146341463414634,1.4634146341463417,-1.9512195121951221,-0.060546875,-0.076171875,0.99609375,0,0,0,-5.1,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265003,4.146341463414634,1.4634146341463417,-1.9512195121951221,-0.060546875,-0.076171875,0.99609375,0,0,0,-5.1,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265015,3.1707317073170733,2.682926829268293,-2.9268292682926833,-0.060546875,-0.072265625,0.994140625,0,0,0,-5.1,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265026,3.1707317073170733,2.682926829268293,-2.9268292682926833,-0.060546875,-0.072265625,0.994140625,0,0,0,-5.1,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265038,0.7317073170731708,3.9024390243902443,-2.682926829268293,-0.072265625,-0.0703125,1.001953125,0,0,0,-5.1,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265049,-2.1951219512195124,3.9024390243902443,-0.7317073170731708,-0.078125,-0.0625,1.005859375,0,0,0,-5.1,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265060,-3.9024390243902443,3.1707317073170733,0,-0.083984375,-0.064453125,1.00390625,0,0,0,-5.1,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265072,-5.609756097560976,2.1951219512195124,0.7317073170731708,-0.087890625,-0.06640625,1,0,0,0,-5.1,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265083,-6.585365853658537,0.9756097560975611,1.2195121951219514,-0.091796875,-0.068359375,0.998046875,0,0,0,-5.2,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265094,-6.585365853658537,0.9756097560975611,1.2195121951219514,-0.091796875,-0.068359375,0.998046875,0,0,0,-5.2,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265105,-7.073170731707318,-0.48780487804878053,1.2195121951219514,-0.095703125,-0.080078125,0.99609375,0,0,0,-5.3,4.3,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265116,-7.073170731707318,-0.48780487804878053,1.2195121951219514,-0.095703125,-0.080078125,0.99609375,0,0,0,-5.3,4.3,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265127,-5.365853658536586,-4.146341463414634,-0.24390243902439027,-0.1015625,-0.099609375,0.99609375,0,0,0,-5.4,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265139,-5.365853658536586,-4.146341463414634,-0.24390243902439027,-0.1015625,-0.099609375,0.99609375,0,0,0,-5.4,4.2,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265149,-2.682926829268293,-5.853658536585367,-1.4634146341463417,-0.0859375,-0.099609375,0.986328125,0,0,0,-5.5,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265160,0.24390243902439027,-6.341463414634147,-0.9756097560975611,-0.076171875,-0.107421875,0.9765625,0,0,0,-5.5,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265171,0.24390243902439027,-6.341463414634147,-0.9756097560975611,-0.076171875,-0.107421875,0.9765625,0,0,0,-5.5,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265182,3.658536585365854,-6.829268292682928,0,-0.0703125,-0.1171875,0.98046875,0,0,0,-5.5,3.9,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265194,3.658536585365854,-6.829268292682928,0,-0.0703125,-0.1171875,0.98046875,0,0,0,-5.5,3.9,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265205,11.219512195121952,-6.829268292682928,1.707317073170732,-0.072265625,-0.126953125,1.0078125,0,0,0,-5.4,3.8,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265217,21.219512195121954,-7.073170731707318,2.682926829268293,-0.068359375,-0.1328125,0.998046875,0,0,0,-5,3.6,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265230,21.219512195121954,-7.073170731707318,2.682926829268293,-0.068359375,-0.1328125,0.998046875,0,0,0,-5,3.6,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265242,26.58536585365854,-6.829268292682928,2.1951219512195124,-0.0703125,-0.12890625,0.9921875,0,0,0,-4.7,3.5,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265252,35.60975609756098,-5.121951219512195,0,-0.056640625,-0.11328125,1,0,0,0,-4,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265264,35.60975609756098,-5.121951219512195,0,-0.056640625,-0.11328125,1,0,0,0,-4,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265275,38.29268292682927,-3.414634146341464,-1.2195121951219514,-0.048828125,-0.09375,1.009765625,0,0,0,-3.6,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265286,38.29268292682927,-3.414634146341464,-1.2195121951219514,-0.048828125,-0.09375,1.009765625,0,0,0,-3.6,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265297,40.243902439024396,0.9756097560975611,-3.414634146341464,-0.03515625,-0.05078125,1.0078125,0,0,0,-2.7,3.3,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265308,40.243902439024396,0.9756097560975611,-3.414634146341464,-0.03515625,-0.05078125,1.0078125,0,0,0,-2.7,3.3,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265320,38.29268292682927,5.365853658536586,-4.634146341463415,-0.03515625,-0.015625,0.986328125,0,0,0,-1.8,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265331,38.29268292682927,5.365853658536586,-4.634146341463415,-0.03515625,-0.015625,0.986328125,0,0,0,-1.8,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265342,33.41463414634147,8.78048780487805,-3.658536585365854,-0.044921875,0.01171875,1.001953125,0,0,0,-1,3.5,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265355,27.31707317073171,10.487804878048781,-1.4634146341463417,-0.056640625,0.03515625,1.01171875,0,0,0,-0.3,3.7,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265367,21.951219512195124,10.731707317073171,0.24390243902439027,-0.07421875,0.048828125,1.009765625,0,0,0,0,3.9,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265377,18.04878048780488,10.487804878048781,1.4634146341463417,-0.08203125,0.052734375,1.0078125,0,0,0,0.3,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265389,18.04878048780488,10.487804878048781,1.4634146341463417,-0.08203125,0.052734375,1.0078125,0,0,0,0.3,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265400,12.926829268292684,10.000000000000002,2.1951219512195124,-0.083984375,0.060546875,1.00390625,0,0,0,0.4,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265410,2.682926829268293,8.292682926829269,2.1951219512195124,-0.087890625,0.07421875,1.00390625,0,0,0,0.6,4.3,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265421,2.682926829268293,8.292682926829269,2.1951219512195124,-0.087890625,0.07421875,1.00390625,0,0,0,0.6,4.3,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265432,-4.146341463414634,7.073170731707318,1.707317073170732,-0.09375,0.078125,1,0,0,0,0.6,4.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265444,-4.146341463414634,7.073170731707318,1.707317073170732,-0.09375,0.078125,1,0,0,0,0.6,4.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265455,-15.609756097560977,3.9024390243902443,0.24390243902439027,-0.103515625,0.078125,0.98828125,0,0,0,0.5,4.5,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265466,-15.609756097560977,3.9024390243902443,0.24390243902439027,-0.103515625,0.078125,0.98828125,0,0,0,0.5,4.5,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265478,-25.853658536585368,-0.48780487804878053,-0.7317073170731708,-0.109375,0.056640625,0.990234375,0,0,0,0,4.6,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265489,-32.19512195121951,-6.097560975609757,-0.7317073170731708,-0.12109375,0.033203125,1,0,0,0,0,4.6,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265500,-34.146341463414636,-8.536585365853659,-0.48780487804878053,-0.12109375,0.017578125,1.005859375,0,0,0,-0.7,4.5,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265511,-34.146341463414636,-8.536585365853659,-0.48780487804878053,-0.12109375,0.017578125,1.005859375,0,0,0,-0.7,4.5,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265522,-35.85365853658537,-11.463414634146343,-0.24390243902439027,-0.111328125,-0.001953125,1.005859375,0,0,0,-1.3,4.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265533,-36.09756097560976,-14.390243902439027,0,-0.09375,-0.02734375,1.009765625,0,0,0,-2.1,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265544,-36.09756097560976,-14.390243902439027,0,-0.09375,-0.02734375,1.009765625,0,0,0,-2.1,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265555,-35.1219512195122,-14.634146341463415,0.24390243902439027,-0.08203125,-0.041015625,1.009765625,0,0,0,-2.5,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265566,-35.1219512195122,-14.634146341463415,0.24390243902439027,-0.08203125,-0.041015625,1.009765625,0,0,0,-2.5,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265578,-32.43902439024391,-11.463414634146343,0.48780487804878053,-0.048828125,-0.0625,1.005859375,0,0,0,-3.3,3.7,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265589,-32.43902439024391,-11.463414634146343,0.48780487804878053,-0.048828125,-0.0625,1.005859375,0,0,0,-3.3,3.7,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265600,-28.53658536585366,-5.853658536585367,0.24390243902439027,-0.029296875,-0.078125,0.994140625,0,0,0,-3.9,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265611,-23.414634146341466,1.707317073170732,-0.7317073170731708,-0.01953125,-0.099609375,0.98828125,0,0,0,-3.9,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265623,-21.219512195121954,3.9024390243902443,-0.7317073170731708,-0.021484375,-0.109375,0.986328125,0,0,0,-4.7,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265634,-21.219512195121954,3.9024390243902443,-0.7317073170731708,-0.021484375,-0.109375,0.986328125,0,0,0,-4.7,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265645,-17.80487804878049,6.585365853658537,-0.48780487804878053,-0.037109375,-0.11328125,0.9921875,0,0,0,-5,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265656,-17.80487804878049,6.585365853658537,-0.48780487804878053,-0.037109375,-0.11328125,0.9921875,0,0,0,-5,3.4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265666,-11.219512195121952,9.756097560975611,0.24390243902439027,-0.052734375,-0.1171875,1.001953125,0,0,0,-5.4,3.6,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265677,-5.121951219512195,9.02439024390244,0.24390243902439027,-0.078125,-0.125,1.009765625,0,0,0,-5.6,3.8,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265688,-1.4634146341463417,7.317073170731708,0,-0.09375,-0.12890625,1.0078125,0,0,0,-5.6,3.9,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265700,1.9512195121951221,5.365853658536586,-0.9756097560975611,-0.10546875,-0.12890625,0.99609375,0,0,0,-5.6,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265711,3.9024390243902443,3.414634146341464,-1.707317073170732,-0.103515625,-0.119140625,0.984375,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265722,3.9024390243902443,3.414634146341464,-1.707317073170732,-0.103515625,-0.119140625,0.984375,0,0,0,-5.6,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265733,5.121951219512195,1.2195121951219514,-2.682926829268293,-0.091796875,-0.099609375,0.974609375,0,0,0,-5.5,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265744,5.121951219512195,1.2195121951219514,-2.682926829268293,-0.091796875,-0.099609375,0.974609375,0,0,0,-5.5,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265755,4.146341463414634,-0.24390243902439027,-3.1707317073170733,-0.08203125,-0.080078125,0.990234375,0,0,0,-5.4,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265768,4.146341463414634,-0.24390243902439027,-3.1707317073170733,-0.08203125,-0.080078125,0.990234375,0,0,0,-5.4,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265778,1.2195121951219514,-0.48780487804878053,-1.707317073170732,-0.076171875,-0.072265625,1.01171875,0,0,0,-5.3,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265790,-0.7317073170731708,-0.9756097560975611,0.7317073170731708,-0.078125,-0.07421875,1.001953125,0,0,0,-5.3,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265800,-1.4634146341463417,-0.9756097560975611,1.2195121951219514,-0.080078125,-0.076171875,0.994140625,0,0,0,-5.3,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265812,-1.4634146341463417,-0.9756097560975611,1.2195121951219514,-0.080078125,-0.076171875,0.994140625,0,0,0,-5.3,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265824,-2.682926829268293,-1.2195121951219514,1.2195121951219514,-0.076171875,-0.07421875,0.994140625,0,0,0,-5.4,4.1,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265835,-3.9024390243902443,-1.2195121951219514,-0.24390243902439027,-0.076171875,-0.080078125,1.005859375,0,0,0,-5.4,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265845,-4.146341463414634,-0.9756097560975611,-0.9756097560975611,-0.080078125,-0.087890625,1.005859375,0,0,0,-5.5,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265858,-4.146341463414634,-0.9756097560975611,-0.9756097560975611,-0.080078125,-0.087890625,1.005859375,0,0,0,-5.5,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265869,-4.390243902439025,-0.48780487804878053,-1.707317073170732,-0.07421875,-0.08984375,1,0,0,0,-5.5,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265879,-3.9024390243902443,-0.48780487804878053,-1.2195121951219514,-0.072265625,-0.091796875,0.990234375,0,0,0,-5.6,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265890,-3.414634146341464,0,-0.7317073170731708,-0.07421875,-0.09765625,0.994140625,0,0,0,-5.6,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265901,-2.682926829268293,-0.24390243902439027,0,-0.07421875,-0.103515625,0.994140625,0,0,0,-5.7,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265912,-2.682926829268293,-0.24390243902439027,0,-0.07421875,-0.103515625,0.994140625,0,0,0,-5.7,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265924,-1.4634146341463417,-0.24390243902439027,0.24390243902439027,-0.072265625,-0.10546875,0.99609375,0,0,0,-5.7,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265935,0.7317073170731708,-0.48780487804878053,-0.24390243902439027,-0.078125,-0.1015625,0.994140625,0,0,0,-5.7,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265945,1.4634146341463417,-0.24390243902439027,-0.48780487804878053,-0.076171875,-0.1015625,0.9921875,0,0,0,-5.7,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265957,1.4634146341463417,-0.24390243902439027,-0.48780487804878053,-0.076171875,-0.1015625,0.9921875,0,0,0,-5.7,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265967,1.707317073170732,0.24390243902439027,-0.48780487804878053,-0.0703125,-0.09765625,0.98828125,0,0,0,-5.7,4,62,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265980,1.4634146341463417,0.7317073170731708,-0.24390243902439027,-0.0703125,-0.0859375,1,0,0,0,-5.6,4,63,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231265991,0.9756097560975611,1.2195121951219514,0,-0.072265625,-0.087890625,1,0,0,0,-5.6,4,63,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231266002,0.9756097560975611,1.2195121951219514,0,-0.072265625,-0.087890625,1,0,0,0,-5.6,4,63,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
1402231266013,0.7317073170731708,1.2195121951219514,0,-0.07421875,-0.08984375,1,0,0,0,-5.6,4,63,1518,1518,1518,1518,1518,1518,1518,1518,1000,1000,1000,1000,0,0,0,0
