timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,kinematicsX,kinematicsY,kinematicsZ
1402239060642,0,-0.24390243902439027,-0.24390243902439027,-0.076171875,-0.09375,1.00390625,0,0,0,-5.5,4.1,8
1402239060655,-0.48780487804878053,0.7317073170731708,2.1951219512195124,0.04296875,-0.0078125,1.001953125,0,0,0,-5.5,4.1,8
1402239060665,-0.24390243902439027,0.9756097560975611,2.439024390243903,0.044921875,-0.009765625,1,0,0,0,-0.1,-2.8,21
1402239060676,0.24390243902439027,0.7317073170731708,2.439024390243903,0.048828125,-0.01171875,1,0,0,0,-0.1,-2.8,21
1402239060687,0.48780487804878053,0.7317073170731708,2.1951219512195124,0.046875,-0.005859375,0.998046875,0,0,0,-0.1,-2.8,21
1402239060698,0.7317073170731708,0.9756097560975611,1.9512195121951221,0.04296875,-0.00390625,0.998046875,0,0,0,-0.1,-2.8,21
1402239060709,1.2195121951219514,1.2195121951219514,1.707317073170732,0.0390625,-0.001953125,0.99609375,0,0,0,-0.1,-2.7,21
1402239060720,1.4634146341463417,1.4634146341463417,1.4634146341463417,0.037109375,-0.00390625,0.99609375,0,0,0,-0.1,-2.7,21
1402239060731,1.707317073170732,1.707317073170732,0.9756097560975611,0.041015625,-0.001953125,0.998046875,0,0,0,-0.1,-2.7,21
1402239060742,2.1951219512195124,2.1951219512195124,0.48780487804878053,0.041015625,0,0.998046875,0,0,0,-0.1,-2.7,21
1402239060753,2.682926829268293,2.1951219512195124,0.24390243902439027,0.037109375,0.001953125,0.99609375,0,0,0,0,-2.6,21
1402239060764,3.1707317073170733,2.682926829268293,-0.24390243902439027,0.037109375,0.005859375,0.99609375,0,0,0,0,-2.6,21
1402239060776,3.658536585365854,2.682926829268293,-0.48780487804878053,0.0390625,0.009765625,1.001953125,0,0,0,0.1,-2.6,21
1402239060787,3.9024390243902443,2.9268292682926833,-0.9756097560975611,0.0390625,0.01171875,1.001953125,0,0,0,0.1,-2.5,21
1402239060797,3.9024390243902443,3.414634146341464,-1.2195121951219514,0.03515625,0.01171875,1.00390625,0,0,0,0.1,-2.5,21
1402239060809,3.658536585365854,3.658536585365854,-1.4634146341463417,0.03515625,0.013671875,1.0078125,0,0,0,0.2,-2.5,21
1402239060820,3.1707317073170733,3.9024390243902443,-1.4634146341463417,0.03515625,0.0078125,1.009765625,0,0,0,0.2,-2.4,21
1402239060830,2.682926829268293,3.9024390243902443,-1.4634146341463417,0.033203125,0.005859375,1.009765625,0,0,0,0.3,-2.4,21
1402239060841,2.1951219512195124,3.9024390243902443,-1.4634146341463417,0.033203125,0.0078125,1.01171875,0,0,0,0.3,-2.3,21
1402239060852,1.707317073170732,3.414634146341464,-1.2195121951219514,0.037109375,0.009765625,1.013671875,0,0,0,0.3,-2.3,21
1402239060863,1.4634146341463417,2.9268292682926833,-0.7317073170731708,0.0390625,0.01171875,1.013671875,0,0,0,0.3,-2.3,21
1402239060874,1.2195121951219514,2.439024390243903,-0.48780487804878053,0.037109375,0.01171875,1.009765625,0,0,0,0.3,-2.2,21
1402239060885,0.9756097560975611,2.1951219512195124,-0.24390243902439027,0.03515625,0.013671875,1.01171875,0,0,0,0.4,-2.2,21
1402239060896,0.7317073170731708,1.9512195121951221,0.24390243902439027,0.033203125,0.013671875,1.013671875,0,0,0,0.4,-2.2,21
1402239060906,0.48780487804878053,1.707317073170732,0.24390243902439027,0.033203125,0.013671875,1.015625,0,0,0,0.4,-2.2,21
1402239060917,0.24390243902439027,1.9512195121951221,0.48780487804878053,0.029296875,0.01171875,1.013671875,0,0,0,0.4,-2.1,21
1402239060928,0.24390243902439027,1.707317073170732,0.7317073170731708,0.02734375,0.009765625,1.013671875,0,0,0,0.4,-2.1,21
1402239060939,0.24390243902439027,1.4634146341463417,0.7317073170731708,0.02734375,0.0078125,1.013671875,0,0,0,0.4,-2.1,21
1402239060950,0.24390243902439027,1.2195121951219514,0.9756097560975611,0.025390625,0.0078125,1.01171875,0,0,0,0.4,-2.1,21
1402239060961,0.7317073170731708,0.9756097560975611,0.9756097560975611,0.025390625,0.009765625,1.009765625,0,0,0,0.4,-2.1,21
1402239060972,1.4634146341463417,0.48780487804878053,0.7317073170731708,0.02734375,0.01171875,1.009765625,0,0,0,0.4,-2,21
1402239060983,1.9512195121951221,0.24390243902439027,0.7317073170731708,0.025390625,0.01171875,1.009765625,0,0,0,0.4,-2,21
1402239060994,2.1951219512195124,0.24390243902439027,0.48780487804878053,0.025390625,0.01171875,1.0078125,0,0,0,0.5,-2,21
1402239061004,2.682926829268293,0.24390243902439027,0.48780487804878053,0.029296875,0.013671875,1.01171875,0,0,0,0.5,-2,21
1402239061015,2.682926829268293,0.24390243902439027,0.48780487804878053,0.029296875,0.015625,1.01171875,0,0,0,0.5,-2,21
1402239061026,2.1951219512195124,0.48780487804878053,0.24390243902439027,0.029296875,0.013671875,1.015625,0,0,0,0.6,-2,21
1402239061037,1.707317073170732,0.9756097560975611,0.24390243902439027,0.02734375,0.013671875,1.013671875,0,0,0,0.6,-2,21
1402239061048,1.4634146341463417,1.4634146341463417,0.48780487804878053,0.02734375,0.013671875,1.01171875,0,0,0,0.6,-2,21
1402239061059,0.9756097560975611,1.9512195121951221,0.48780487804878053,0.02734375,0.013671875,1.009765625,0,0,0,0.6,-2,21
1402239061070,0.7317073170731708,2.1951219512195124,0.48780487804878053,0.03125,0.013671875,1.005859375,0,0,0,0.6,-1.9,21
